running_sec,lub_sec,idletravel_m,h1_cuttingtime_sec,h2_cuttingtime_sec,h1_cuttinglength_m,h2_cuttinglength_m,h1_piercings,h2_piercings,file_name
5311773,753,83988.8671875,1854498,0,117376.6484375,0.0,39495,0,20210629_184413.bin
5312371,1351,83995.2890625,1855041,0,117405.46875,0.0,39510,0,20210629_185413.bin
5312970,1950,83996.59375,1855095,0,117408.4375,0.0,39510,0,20210629_190413.bin
5313569,2549,84000.0703125,1855249,0,117416.421875,0.0,39519,0,20210629_191413.bin
5314168,3148,84001.1875,1855249,0,117416.421875,0.0,39519,0,20210629_192413.bin
5314767,3747,84007.625,1855623,0,117436.640625,0.0,39527,0,20210629_193413.bin
5315366,4346,84011.6171875,1855980,0,117455.1796875,0.0,39540,0,20210629_194413.bin
5315964,4944,84017.6796875,1856134,0,117463.1796875,0.0,39549,0,20210629_195413.bin
5316563,5543,84017.6796875,1856134,0,117463.1796875,0.0,39549,0,20210629_200413.bin
5317162,6142,84017.6796875,1856134,0,117463.1796875,0.0,39549,0,20210629_201413.bin
5317761,6741,84018.4453125,1856136,0,117463.2421875,0.0,39550,0,20210629_202413.bin
5318360,7340,84025.890625,1856546,0,117485.359375,0.0,39558,0,20210629_203413.bin
5318959,7939,84029.921875,1856862,0,117501.7265625,0.0,39571,0,20210629_204413.bin
5319558,8538,84029.921875,1856862,0,117501.7265625,0.0,39571,0,20210629_205413.bin
5320157,9137,84036.3984375,1857015,0,117509.6796875,0.0,39580,0,20210629_210413.bin
5320756,9736,84040.34375,1857048,0,117511.5703125,0.0,39582,0,20210629_211413.bin
5321354,10334,84048.4296875,1857623,0,117542.1171875,0.0,39599,0,20210629_212413.bin
5321953,10933,84051.59375,1857741,0,117548.296875,0.0,39602,0,20210629_213413.bin
5322552,11532,84059.125,1857893,0,117556.3046875,0.0,39611,0,20210629_214413.bin
5323151,12131,84067.171875,1858239,0,117574.9921875,0.0,39618,0,20210629_215413.bin
5323750,12730,84072.0390625,1858617,0,117594.84375,0.0,39632,0,20210629_220413.bin
5324349,13329,84078.609375,1858762,0,117602.3125,0.0,39641,0,20210629_221413.bin
5324948,13928,84081.203125,1858887,0,117609.09375,0.0,39645,0,20210629_222413.bin
5325546,14526,84089.296875,1859462,0,117639.40625,0.0,39664,0,20210629_223413.bin
5326145,15125,84092.0546875,1859498,0,117641.3828125,0.0,39664,0,20210629_224413.bin
5326744,15724,84098.0859375,1859655,0,117649.3828125,0.0,39673,0,20210629_225413.bin
5327343,16323,84106.6875,1859937,0,117664.4375,0.0,39681,0,20210629_230413.bin
5327941,16921,84111.515625,1860392,0,117687.90625,0.0,39695,0,20210629_231413.bin
5328541,17521,84111.515625,1860392,0,117687.90625,0.0,39695,0,20210629_232413.bin
5329140,18120,84116.484375,1860629,0,117699.96875,0.0,39706,0,20210629_233413.bin
5329739,18719,84117.5703125,1860629,0,117699.96875,0.0,39706,0,20210629_234413.bin
5330337,19317,84123.0234375,1861041,0,117721.3515625,0.0,39719,0,20210629_235413.bin
5330936,19916,84133.875,1861408,0,117739.1640625,0.0,39750,0,20210630_000413.bin
5331536,20516,84136.7578125,1861408,0,117739.1640625,0.0,39750,0,20210630_001413.bin
5332135,21115,84137.7421875,1861421,0,117739.34375,0.0,39751,0,20210630_002413.bin
5332733,21713,84140.8125,1862000,0,117748.1875,0.0,39772,0,20210630_003413.bin
5333332,22312,84143.84375,1862581,0,117757.09375,0.0,39792,0,20210630_004413.bin
5333930,22910,84147.1015625,1863158,0,117765.9140625,0.0,39813,0,20210630_005413.bin
5334529,23509,84150.15625,1863737,0,117774.7578125,0.0,39834,0,20210630_010413.bin
5335127,24107,84153.2890625,1864316,0,117783.6484375,0.0,39854,0,20210630_011413.bin
5335726,24706,84156.3125,1864849,0,117791.8046875,0.0,39873,0,20210630_012413.bin
5336325,25305,84159.515625,1865428,0,117800.65625,0.0,39894,0,20210630_013413.bin
5336923,25903,84162.7578125,1866006,0,117809.484375,0.0,39915,0,20210630_014413.bin
5337522,26502,84172.609375,1866583,0,117818.328125,0.0,39935,0,20210630_015413.bin
5338120,27100,84177.2578125,1867159,0,117827.1328125,0.0,39956,0,20210630_020413.bin
5338719,27699,84181.953125,1867623,0,117834.2265625,0.0,39972,0,20210630_021413.bin
5339318,28298,84182.9375,1867830,0,117842.6796875,0.0,39976,0,20210630_022413.bin
5339917,28897,84186.1875,1868246,0,117859.546875,0.0,39984,0,20210630_023413.bin
5340695,357,84198.53125,1868302,0,117862.046875,0.0,39985,0,20210630_024749.bin
5341294,956,84202.5390625,1868537,0,117871.7578125,0.0,39991,0,20210630_025749.bin
5341894,1556,84202.5390625,1868556,0,117872.578125,0.0,39992,0,20210630_030749.bin
5342493,2155,84204.875,1868556,0,117872.578125,0.0,39992,0,20210630_031749.bin
5343092,2754,84207.7578125,1868938,0,117881.6796875,0.0,40002,0,20210630_032749.bin
5343692,3354,84208.5859375,1869008,0,117882.921875,0.0,40007,0,20210630_033749.bin
5344291,3953,84211.8125,1869416,0,117890.0390625,0.0,40037,0,20210630_034749.bin
5344890,4552,84215.796875,1869982,0,117899.8828125,0.0,40077,0,20210630_035749.bin
5345489,5151,84219.375,1870554,0,117910.921875,0.0,40109,0,20210630_040749.bin
5346088,5750,84221.0703125,1870813,0,117915.8359375,0.0,40125,0,20210630_041749.bin
5346687,6349,84222.7421875,1871058,0,117921.21875,0.0,40132,0,20210630_042749.bin
5347286,6948,84225.84375,1871611,0,117930.921875,0.0,40163,0,20210630_043749.bin
5347885,7547,84229.453125,1872175,0,117940.9296875,0.0,40201,0,20210630_044749.bin
5348484,8146,84232.3046875,1872753,0,117952.328125,0.0,40228,0,20210630_045749.bin
5349083,8745,84234.765625,1873330,0,117965.7890625,0.0,40242,0,20210630_050749.bin
5349682,9344,84236.96875,1873915,0,117979.7265625,0.0,40256,0,20210630_051749.bin
5350221,9883,84238.34375,0,0,0.0,0.0,0,0,20210630_080654.bin
5350820,10482,84238.34375,0,0,0.0,0.0,0,0,20210630_081654.bin
5351419,11081,84238.34375,0,0,0.0,0.0,0,0,20210630_082654.bin
5352198,11860,84238.34375,0,0,0.0,0.0,0,0,20210630_083930.bin
5352797,12459,84238.34375,0,0,0.0,0.0,0,0,20210630_084930.bin
5353395,13057,84238.34375,0,0,0.0,0.0,0,0,20210630_085930.bin
5354414,14076,84238.34375,0,0,0.0,0.0,0,0,20210630_091622.bin
5355012,14674,84238.34375,0,0,0.0,0.0,0,0,20210630_092622.bin
5355612,15274,84238.34375,0,0,0.0,0.0,0,0,20210630_093622.bin
5356211,15873,84238.34375,0,0,0.0,0.0,0,0,20210630_094622.bin
5356810,16472,84238.34375,0,0,0.0,0.0,0,0,20210630_095622.bin
5357409,17071,84238.34375,0,0,0.0,0.0,0,0,20210630_100622.bin
5358008,17670,84238.34375,0,0,0.0,0.0,0,0,20210630_101622.bin
5358607,18269,84238.34375,0,0,0.0,0.0,0,0,20210630_102622.bin
5359206,18868,84238.34375,0,0,0.0,0.0,0,0,20210630_103622.bin
5359805,19467,84238.34375,0,0,0.0,0.0,0,0,20210630_104622.bin
5360404,20066,84238.34375,0,0,0.0,0.0,0,0,20210630_105622.bin
5361003,20665,84238.40625,0,0,0.0,0.0,0,0,20210630_110622.bin
5361602,21264,84239.53125,1874292,0,117990.359375,0.0,40269,0,20210630_111623.bin
5362201,21863,84241.65625,1874389,0,117995.3125,0.0,40311,0,20210630_112622.bin
5362800,22462,84242.0625,1874424,0,117997.796875,0.0,40326,0,20210630_113622.bin
5363399,23061,84243.9296875,1874485,0,118001.8828125,0.0,40352,0,20210630_114622.bin
5363998,23660,84245.171875,1874491,0,118002.5703125,0.0,40366,0,20210630_115622.bin
5364597,24259,84247.28125,1874545,0,118012.359375,0.0,40394,0,20210630_120622.bin
5365196,24858,84251.609375,1874559,0,118015.8203125,0.0,40408,0,20210630_121622.bin
5365794,25456,84254.6484375,1874654,0,118019.5625,0.0,40460,0,20210630_122622.bin
5366393,26055,84258.6328125,1874665,0,118022.90625,0.0,40465,0,20210630_123622.bin
5366992,26654,84258.6328125,1874665,0,118022.90625,0.0,40465,0,20210630_124622.bin
5367591,27253,84258.6328125,1874665,0,118022.90625,0.0,40465,0,20210630_125622.bin
5368191,27853,84258.6328125,1874665,0,118022.90625,0.0,40465,0,20210630_130622.bin
5368789,28451,84263.4296875,1874781,0,118030.171875,0.0,40492,0,20210630_131622.bin
5369388,29050,84271.140625,1874878,0,118037.1015625,0.0,40503,0,20210630_132622.bin
5369988,592,84277.203125,1874956,0,118041.1640625,0.0,40522,0,20210630_133622.bin
5370586,1190,84278.7265625,1875011,0,118051.953125,0.0,40549,0,20210630_134622.bin
5371185,1789,84288.484375,1875156,0,118078.0234375,0.0,40605,0,20210630_135622.bin
5371784,2388,84300.328125,1875319,0,118106.640625,0.0,40661,0,20210630_140622.bin
5372383,2987,84300.9296875,1875341,0,118110.671875,0.0,40670,0,20210630_141622.bin
5372982,3586,84311.15625,1875533,0,118145.6953125,0.0,40744,0,20210630_142622.bin
5373582,4186,84312.0703125,1875549,0,118147.3671875,0.0,40764,0,20210630_143622.bin
5374180,4784,84323.0,1875709,0,118172.3828125,0.0,40835,0,20210630_144622.bin
5374780,5384,84325.234375,1875799,0,118189.1484375,0.0,40871,0,20210630_145622.bin
5375379,5983,84337.6328125,1875976,0,118219.3359375,0.0,40936,0,20210630_150622.bin
5375977,6581,84349.640625,1876240,0,118262.1875,0.0,41063,0,20210630_151622.bin
5376576,7180,84368.7578125,1876588,0,118320.125,0.0,41218,0,20210630_152622.bin
5377175,7779,84379.1328125,1876795,0,118353.609375,0.0,41313,0,20210630_153622.bin
5377774,8378,84390.296875,1877007,0,118388.28125,0.0,41415,0,20210630_154622.bin
5378373,8977,84401.8203125,1877223,0,118422.9375,0.0,41518,0,20210630_155622.bin
5378972,9576,84421.59375,1877601,0,118483.3125,0.0,41684,0,20210630_160622.bin
5380169,10773,84453.765625,1878252,0,118590.8125,0.0,41988,0,20210630_162715.bin
5380768,11372,84471.265625,1878577,0,118642.59375,0.0,42131,0,20210630_163715.bin
5381367,11971,84484.890625,1878887,0,118691.6328125,0.0,42270,0,20210630_164715.bin
5381966,12570,84497.515625,1879185,0,118738.875,0.0,42408,0,20210630_165715.bin
5382565,13169,84516.0625,1879508,0,118792.515625,0.0,42552,0,20210630_170715.bin
5383163,13767,84528.0546875,1879772,0,118833.609375,0.0,42677,0,20210630_171715.bin
5383762,14366,84547.1328125,1880132,0,118891.859375,0.0,42833,0,20210630_172715.bin
814724,663805,1690.06201171875,0,0,0.0,0.0,0,0,20210630_173151.bin
814724,663805,1690.06201171875,0,0,0.0,0.0,0,0,20210630_173153.bin
814724,663805,1690.06201171875,0,0,0.0,0.0,0,0,20210630_173155.bin
814724,663805,1690.06201171875,0,0,0.0,0.0,0,0,20210630_173157.bin
5384361,14965,84547.8125,1880138,0,118893.3125,0.0,42834,0,20210630_173715.bin
5384960,15564,84547.8125,0,0,0.0,0.0,0,0,20210630_174815.bin
5385978,16582,84550.6171875,1880214,0,118904.2109375,0.0,42874,0,20210630_180512.bin
5386577,17181,84561.2421875,1880375,0,118929.8515625,0.0,42933,0,20210630_181512.bin
5387176,17780,84566.34375,1880436,0,118934.875,0.0,42987,0,20210630_182512.bin
5387775,18379,84574.9453125,1880637,0,118947.28125,0.0,43193,0,20210630_183512.bin
5388373,18977,84580.9921875,1880773,0,118956.609375,0.0,43343,0,20210630_184512.bin
5388972,19576,84584.75,1880852,0,118969.9375,0.0,43397,0,20210630_185512.bin
5389571,20175,84595.015625,1881086,0,119003.4140625,0.0,43489,0,20210630_190512.bin
5390170,20774,84607.3359375,1881373,0,119047.4921875,0.0,43617,0,20210630_191512.bin
5390769,21373,84626.140625,1881720,0,119104.03125,0.0,43771,0,20210630_192512.bin
5391368,21972,84641.171875,1882015,0,119151.71875,0.0,43911,0,20210630_193512.bin
5391967,22571,84657.1875,1882315,0,119201.9296875,0.0,44048,0,20210630_194512.bin
5392565,23169,84673.3203125,1882651,0,119255.390625,0.0,44194,0,20210630_195512.bin
5393164,23768,84678.03125,1882751,0,119272.1015625,0.0,44241,0,20210630_200512.bin
5393763,24367,84678.03125,1882751,0,119272.1015625,0.0,44241,0,20210630_201512.bin
5394362,24966,84678.03125,1882751,0,119272.1015625,0.0,44241,0,20210630_202512.bin
5394961,25565,84688.5234375,1882958,0,119305.7109375,0.0,44335,0,20210630_203512.bin
5395560,26164,84696.4140625,1883069,0,119323.4765625,0.0,44385,0,20210630_204512.bin
5396159,26763,84710.03125,1883373,0,119373.0,0.0,44524,0,20210630_205512.bin
5396758,27362,84722.0546875,1883576,0,119406.7265625,0.0,44618,0,20210630_210512.bin
5397356,27960,84722.0546875,1883576,0,119406.7265625,0.0,44618,0,20210630_211512.bin
5397955,28559,84732.203125,1883759,0,119437.0546875,0.0,44703,0,20210630_212553.bin
5398554,29158,84732.4921875,1883779,0,119440.109375,0.0,44712,0,20210630_213553.bin
5399152,29756,84732.7109375,1883779,0,119440.109375,0.0,44712,0,20210630_214553.bin
5399751,578,84753.0390625,1884019,0,119461.6328125,0.0,44787,0,20210630_215553.bin
5400350,1177,84772.3671875,1884318,0,119487.0390625,0.0,44883,0,20210630_220553.bin
5400949,1776,84792.4921875,1884664,0,119517.265625,0.0,44973,0,20210630_221553.bin
5401548,2375,84820.578125,1885110,0,119555.8203125,0.0,45103,0,20210630_222553.bin
5402146,2973,84845.0703125,1885488,0,119589.2109375,0.0,45221,0,20210630_223553.bin
5402745,3572,84851.6328125,1885561,0,119595.140625,0.0,45253,0,20210630_224553.bin
5403344,4171,84876.75,1885981,0,119632.8125,0.0,45363,0,20210630_225553.bin
5403883,4710,84900.265625,1886342,0,119664.7421875,0.0,45479,0,20210630_230553.bin
5404482,5309,84923.1875,1886691,0,119695.09375,0.0,45583,0,20210630_231553.bin
5405080,5907,84948.328125,1887058,0,119726.8125,0.0,45685,0,20210630_232553.bin
5405679,6506,84963.9765625,1887374,0,119753.75,0.0,45773,0,20210630_233553.bin
5406278,7105,84989.09375,1887759,0,119786.8203125,0.0,45883,0,20210630_234553.bin
5406877,7704,85016.671875,1888200,0,119824.3671875,0.0,46008,0,20210630_235553.bin
5407476,8303,85035.9375,1888501,0,119849.9375,0.0,46106,0,20210701_000553.bin
5408075,8902,85048.234375,1888682,0,119864.96875,0.0,46163,0,20210701_001553.bin
5408673,9500,85073.21875,1889110,0,119901.9140625,0.0,46272,0,20210701_002553.bin
5409272,10099,85089.6328125,1889347,0,119922.9921875,0.0,46345,0,20210701_003553.bin
5409872,10699,85101.4375,1889554,0,119940.828125,0.0,46404,0,20210701_004553.bin
5410470,11297,85128.921875,1889982,0,119978.015625,0.0,46528,0,20210701_005553.bin
5411069,11896,85153.484375,1890366,0,120011.4765625,0.0,46651,0,20210701_010553.bin
5411668,12495,85164.65625,1890514,0,120024.375,0.0,46697,0,20210701_011553.bin
5412267,13094,85189.3359375,1890893,0,120056.7734375,0.0,46813,0,20210701_012553.bin
5412866,13693,85214.4453125,1891320,0,120094.8046875,0.0,46924,0,20210701_013553.bin
5413465,14292,85229.8515625,1891502,0,120110.8203125,0.0,46986,0,20210701_014553.bin
5414064,14891,85250.4921875,1891892,0,120144.234375,0.0,47094,0,20210701_015553.bin
5414662,15489,85270.6171875,1892214,0,120171.859375,0.0,47184,0,20210701_020553.bin
5415261,16088,85298.703125,1892664,0,120210.3046875,0.0,47314,0,20210701_021553.bin
5415920,16747,85298.703125,0,0,0.0,0.0,0,0,20210701_022808.bin
5416519,17346,85315.1328125,1892874,0,120228.7578125,0.0,47380,0,20210701_023808.bin
5417118,17945,85315.1328125,1892874,0,120228.7578125,0.0,47380,0,20210701_024808.bin
5417717,18544,85315.1328125,1892874,0,120228.7578125,0.0,47380,0,20210701_025808.bin
5418316,19143,85315.1328125,1892874,0,120228.7578125,0.0,47380,0,20210701_030808.bin
5418915,19742,85315.1328125,1892874,0,120228.7578125,0.0,47380,0,20210701_031808.bin
5419514,20341,85331.5625,1893082,0,120247.2890625,0.0,47446,0,20210701_032808.bin
5420112,20939,85348.359375,1893233,0,120260.0859375,0.0,47512,0,20210701_033808.bin
5420711,21538,85348.359375,1893289,0,120265.6953125,0.0,47512,0,20210701_034808.bin
5421310,22137,85350.71875,1893296,0,120266.015625,0.0,47525,0,20210701_035808.bin
5421909,22736,85364.9296875,1893496,0,120284.0703125,0.0,47577,0,20210701_040808.bin
5422508,23335,85364.9296875,1893496,0,120284.0703125,0.0,47577,0,20210701_041808.bin
5423047,23874,85364.9296875,0,0,0.0,0.0,0,0,20210701_084132.bin
5423586,24413,85364.9296875,0,0,0.0,0.0,0,0,20210701_095007.bin
5424184,25011,85377.0390625,1893638,0,120296.6015625,0.0,47626,0,20210701_100007.bin
5424784,25611,85381.7734375,1893705,0,120302.6171875,0.0,47642,0,20210701_101007.bin
5425383,26210,85397.8046875,1893912,0,120321.015625,0.0,47707,0,20210701_102007.bin
5425982,26809,85404.1484375,1893980,0,120325.6640625,0.0,47735,0,20210701_103007.bin
5426580,27407,85424.2890625,1894321,0,120353.2890625,0.0,47833,0,20210701_104007.bin
5427179,28006,85449.953125,1894724,0,120384.78125,0.0,47958,0,20210701_105007.bin
5427778,28605,85467.3359375,1895035,0,120410.609375,0.0,48043,0,20210701_110007.bin
5428377,94,85497.90625,1895376,0,120437.21875,0.0,48155,0,20210701_111007.bin
5428976,693,85508.953125,1895594,0,120455.375,0.0,48211,0,20210701_112007.bin
5429575,1292,85528.796875,1895887,0,120479.0,0.0,48300,0,20210701_113007.bin
5430174,1891,85530.953125,1895931,0,120482.59375,0.0,48311,0,20210701_114007.bin
5430773,2490,85532.4453125,1896008,0,120489.109375,0.0,48312,0,20210701_115007.bin
5431372,3089,85534.21875,1896127,0,120495.671875,0.0,48313,0,20210701_120007.bin
5431971,3688,85537.21875,1896245,0,120502.1484375,0.0,48314,0,20210701_121007.bin
5432570,4287,85541.2578125,1896267,0,120509.6875,0.0,48316,0,20210701_122007.bin
5433168,4885,85560.1796875,1896351,0,120530.921875,0.0,48336,0,20210701_123007.bin
5433767,5484,85578.5546875,1896450,0,120556.1015625,0.0,48361,0,20210701_124007.bin
5434366,6083,85622.515625,1896688,0,120616.4296875,0.0,48420,0,20210701_125007.bin
5434965,6682,85669.9609375,1896953,0,120683.9765625,0.0,48481,0,20210701_130007.bin
5435564,7281,85716.25,1897208,0,120749.203125,0.0,48541,0,20210701_131007.bin
5436163,7880,85772.6640625,1897524,0,120829.1640625,0.0,48616,0,20210701_132007.bin
5436761,8478,85826.0625,1897814,0,120902.7421875,0.0,48686,0,20210701_133007.bin
5437301,9018,85829.78125,1897839,0,120909.0390625,0.0,48691,0,20210701_134007.bin
5437900,9617,85868.5625,1898049,0,120962.3359375,0.0,48741,0,20210701_135007.bin
5438498,10215,85886.8984375,1898152,0,120988.9921875,0.0,48766,0,20210701_140007.bin
5439096,10813,85910.890625,1898277,0,121020.9375,0.0,48798,0,20210701_141007.bin
5439694,11411,85924.5078125,1898357,0,121041.609375,0.0,48816,0,20210701_142007.bin
5440292,12009,85924.5625,1898373,0,121042.59375,0.0,48817,0,20210701_143007.bin
5440889,12606,85926.3359375,1898430,0,121045.3125,0.0,48821,0,20210701_144007.bin
5441487,13204,85946.4609375,1898537,0,121071.609375,0.0,48846,0,20210701_145007.bin
5442085,13802,85983.8203125,1898740,0,121123.9765625,0.0,48896,0,20210701_150007.bin
5442684,14401,86024.25,1898964,0,121180.71875,0.0,48951,0,20210701_151007.bin
5443282,14999,86057.046875,1899144,0,121226.3203125,0.0,48996,0,20210701_152007.bin
5443881,15598,86089.8515625,1899329,0,121273.15625,0.0,49041,0,20210701_153007.bin
5444479,16196,86133.5859375,1899571,0,121334.546875,0.0,49101,0,20210701_154007.bin
5445077,16794,86154.78125,1899691,0,121365.2578125,0.0,49131,0,20210701_155007.bin
5445675,17392,86160.875,1899956,0,121398.453125,0.0,49168,0,20210701_160007.bin
5446273,17990,86166.3046875,1900175,0,121425.90625,0.0,49198,0,20210701_161007.bin
5446871,18588,86176.453125,1900615,0,121480.9921875,0.0,49259,0,20210701_162007.bin
5447470,19187,86188.421875,1901079,0,121538.7578125,0.0,49323,0,20210701_163007.bin
5448068,19785,86197.3046875,1901455,0,121585.6875,0.0,49375,0,20210701_164007.bin
5448667,20384,86207.5859375,1901894,0,121640.6796875,0.0,49436,0,20210701_165007.bin
5449265,20982,86214.0625,1902323,0,121675.3515625,0.0,49475,0,20210701_170007.bin
5449864,21581,86220.6484375,1902880,0,121711.5234375,0.0,49515,0,20210701_171007.bin
5450463,22180,86221.0078125,1902905,0,121714.546875,0.0,49518,0,20210701_172007.bin
5451061,22778,86237.375,1903401,0,121774.3046875,0.0,49618,0,20210701_173005.bin
5451660,23377,86240.96875,1903500,0,121786.6796875,0.0,49634,0,20210701_174005.bin
5452259,23976,86255.71875,1903961,0,121842.7421875,0.0,49727,0,20210701_175005.bin
5452857,24574,86266.78125,1904224,0,121875.046875,0.0,49779,0,20210701_180005.bin
5453456,25173,86275.1171875,1904463,0,121904.34375,0.0,49828,0,20210701_181005.bin
5454055,25772,86278.6484375,1904574,0,121918.5546875,0.0,49851,0,20210701_182005.bin
5454654,26371,86278.6484375,1904574,0,121918.5546875,0.0,49851,0,20210701_183005.bin
5455253,26970,86279.96875,1904581,0,121919.9765625,0.0,49856,0,20210701_184005.bin
